gene_name	sample_index	chr	pathogenic_flag
CALCOCO1	9	12	0
HOXC12	9	12	0
GDF11	9	12	0
MMP19	9	12	0
IKZF4	9	12	0
TIMELESS	9	12	0
ATP5B	9	12	0
NAB2	9	12	0
CDK4	9	12	0
TMEM5	9	12	0
GRIP1	9	12	0
DYRK2	9	12	0
LRRC10	9	12	0
KCNMB4	9	12	0
OSBPL8	9	12	0
PPP1R12A	9	12	0
PTPRQ	9	12	0
MYF6	9	12	0
METTL25	9	12	0
TMTC2	9	12	0
RASSF9	9	12	0
ATP2B1	9	12	0
BTG1	9	12	0
TMCC3	9	12	0
IKBIP	9	12	0
DEPDC4	9	12	0
C12orf45	9	12	0
ALDH1L2	9	12	0
TCP11L2	9	12	0
PWP1	9	12	0
ASCL4	9	12	0
ACACB	9	12	0
FAM222A	9	12	0
ANKRD13A	9	12	0
IFT81	9	12	0
FAM216A	9	12	0
RAD9B	9	12	0
PPTC7	9	12	0
HVCN1	9	12	0
ALDH2	9	12	0
ERP29	9	12	0
TPCN1	9	12	0
RNFT2	9	12	0
PEBP1	9	12	0
TMEM233	9	12	0
SIRT4	9	12	0
BCL7A	9	12	0
B3GNT4	9	12	0
DIABLO	9	12	0
KNTC1	9	12	0
HCAR1	9	12	0
OGFOD2	9	12	0
SNRNP35	9	12	0
RILPL1	9	12	0
DDX55	9	12	0
CCDC92	9	12	0
SFSWAP	9	12	0
EP400	9	12	0
TPTE2	9	13	0
LATS2	9	13	0
SAP18	9	13	0
MICU2	9	13	0
GPR12	9	13	0
ATP5EP2	9	13	0
FLT1	9	13	0
SLC7A1	9	13	0
UBL3	9	13	0
USPL1	9	13	0
NBEA	9	13	0
CSNK1A1L	9	13	0
COG6	9	13	0
SLC25A30	9	13	0
FNDC3A	9	13	0
MLNR	9	13	0
ARL11	9	13	0
DLEU7	9	13	0
SERPINE3	9	13	0
NEK3	9	13	0
BORA	9	13	0
KCTD12	9	13	0
FBXL3	9	13	0
RNF219	9	13	0
RBM26	9	13	0
DCT	9	13	0
OXGR1	9	13	0
ZIC5	9	13	0
KDELC1	9	13	0
LIG4	9	13	0
TNFSF13B	9	13	0
SPACA7	9	13	0
ATP11A	9	13	0
MCF2L	9	13	0
OR6S1	9	14	0
RNASE4	9	14	0
RNASE3	9	14	0
RNASE13	9	14	0
REM2	9	14	0
PPP1R3E	9	14	0
NGDN	9	14	0
FITM1	9	14	0
REC8	9	14	0
TSSK4	9	14	0
MDP1	9	14	0
KHNYN	9	14	0
CMA1	9	14	0
G2E3	9	14	0
EGLN3	9	14	0
SPTSSA	9	14	0
SNX6	9	14	0
FAM177A1	9	14	0
SLC25A21-AS1	9	14	0
RPS29	9	14	0
SOS2	9	14	0
TMX1	9	14	0
TMEM260	9	14	0
AP5M1	9	14	0
NAA30	9	14	0
CHURC1	9	14	0
FNTB	9	14	0
DCAF5	9	14	0
SLC8A3	9	14	0
DNAL1	9	14	0
PNMA1	9	14	0
VRTN	9	14	0
ZC2HC1C	9	14	0
NEK9	9	14	0
IFT43	9	14	0
ESRRB	9	14	0
TMED8	9	14	0
NRXN3	9	14	0
DIO2	9	14	0
CEP128	9	14	0
GALC	9	14	1
RIN3	9	14	0
LGMN	9	14	0
C14orf142	9	14	0
SERPINA11	9	14	0
GLRX5	9	14	0
HHIPL1	9	14	0
DLK1	9	14	0
EIF5	9	14	0
APOPT1	9	14	0
TDRD9	9	14	0
C14orf79	9	14	0
JAG2	9	14	0
BRF1	9	14	0
GOLGA8S	9	15	0
OCA2	9	15	0
CHRNA7	9	15	0
GOLGA8O	9	15	0
GOLGA8N	9	15	0
EMC4	9	15	0
SLC12A6	9	15	0
NUTM1	9	15	0
SPRED1	9	15	0
PAK6	9	15	0
PLCB2	9	15	0
KNSTRN	9	15	0
DLL4	9	15	0
CHAC1	9	15	0
CHP1	9	15	0
JMJD7	9	15	0
LRRC57	9	15	0
CCNDBP1	9	15	0
PPIP5K1	9	15	0
HYPK	9	15	0
MFAP1	9	15	0
DUT	9	15	0
FAM227B	9	15	0
FGF7	9	15	0
SLC27A2	9	15	0
GABPB1	9	15	0
SPPL2A	9	15	0
TNFAIP8L3	9	15	0
CYP19A1	9	15	0
GTF2A2	9	15	0
TPM1	9	15	0
SNX22	9	15	0
ZNF609	9	15	0
UBAP1L	9	15	0
DIS3L	9	15	0
ZWILCH	9	15	0
LCTL	9	15	0
SMAD3	9	15	0
IQCH	9	15	0
TLE3	9	15	0
BBS4	9	15	0
CD276	9	15	0
C15orf59	9	15	0
LOXL1	9	15	0
PML	9	15	0
STRA6	9	15	0
UBL7	9	15	0
CYP1A1	9	15	0
RPP25	9	15	0
PTPN9	9	15	0
RCN2	9	15	0
ACSBG1	9	15	0
ZFAND6	9	15	0
FAH	9	15	0
ABHD17C	9	15	0
AP3B2	9	15	0
AEN	9	15	0
MESP1	9	15	0
ZNF710	9	15	0
CIB1	9	15	0
IQGAP1	9	15	0
SV2B	9	15	0
SNRPA1	9	15	0
DECR2	9	16	0
BAIAP3	9	16	0
CCDC154	9	16	0
TELO2	9	16	0
IGFALS	9	16	0
NOXO1	9	16	0
ZNF598	9	16	0
SLC9A3R2	9	16	0
PRSS33	9	16	0
THOC6	9	16	0
ZSCAN10	9	16	0
CLUAP1	9	16	0
MGRN1	9	16	0
C16orf71	9	16	0
PRM1	9	16	0
RMI2	9	16	0
TXNDC11	9	16	0
TNFRSF17	9	16	0
NPIPA5	9	16	0
ARL6IP1	9	16	0
SMG1	9	16	0
CCP110	9	16	0
GP2	9	16	0
ACSM1	9	16	0
THUMPD1	9	16	0
METTL9	9	16	0
VWA3A	9	16	0
EEF2K	9	16	0
GTF3C1	9	16	0
GSG1L	9	16	0
NFATC2IP	9	16	0
INO80E	9	16	0
FAM57B	9	16	0
TBC1D10B	9	16	0
DCTPP1	9	16	0
ZNF646	9	16	0
C16orf58	9	16	0
ZNF423	9	16	0
HEATR3	9	16	0
CYLD	9	16	0
CES5A	9	16	0
OGFOD1	9	16	0
NUP93	9	16	0
NLRC5	9	16	0
RSPRY1	9	16	0
SETD6	9	16	0
CDH11	9	16	0
TK2	9	16	0
CMTM1	9	16	0
CCDC79	9	16	0
B3GNT9	9	16	0
LCAT	9	16	1
ZFP90	9	16	0
CDH1	9	16	0
VPS4A	9	16	0
PDF	9	16	0
TAT	9	16	0
PHLPP2	9	16	0
AP1G1	9	16	0
IST1	9	16	0
GLG1	9	16	0
MON1B	9	16	0
VAT1L	9	16	0
FOXC2	9	16	0
ZC3H18	9	16	0
CTU2	9	16	0
PABPN1L	9	16	0
MC1R	9	16	0
FAM57A	9	17	0
SCARF1	9	17	0
SERPINF2	9	17	0
SERPINF1	9	17	0
SGSM2	9	17	0
OR1A2	9	17	0
TRPV3	9	17	0
CYB5D2	9	17	0
ALOX15	9	17	0
ENO3	9	17	0
FBXO39	9	17	0
TEKT1	9	17	0
PHF23	9	17	0
GABARAP	9	17	0
POLR2A	9	17	0
CD68	9	17	0
ARHGEF15	9	17	0
RNF222	9	17	0
MYH10	9	17	0
NTN1	9	17	0
SCO1	9	17	0
ZNF624	9	17	0
TNFRSF13B	9	17	0
PLD6	9	17	0
FLCN	9	17	0
PEMT	9	17	0
SREBF1	9	17	0
EVPLL	9	17	0
TVP23B	9	17	0
SLC5A10	9	17	0
B9D1	9	17	0
C17orf51	9	17	0
MTRNR2L1	9	17	0
TMEM199	9	17	0
SPAG5	9	17	0
FAM222B	9	17	0
EVI2B	9	17	0
SUZ12	9	17	0
TMEM98	9	17	0
CCL2	9	17	0
CCT6B	9	17	0
FBXL20	9	17	0
GRB7	9	17	0
THRA	9	17	0
CDC6	9	17	0
KRTAP1-1	9	17	0
KRTAP4-6	9	17	0
KRTAP9-1	9	17	0
KRTAP9-3	9	17	0
KRTAP9-7	9	17	0
KRTAP17-1	9	17	0
NT5C3B	9	17	0
KAT2A	9	17	0
ATP6V0A1	9	17	0
FAM134C	9	17	0
TUBG1	9	17	0
PLEKHH3	9	17	0
BECN1	9	17	0
PTGES3L	9	17	0
SOST	9	17	0
DUSP3	9	17	0
FAM215A	9	17	0
PPY	9	17	0
LSM12	9	17	0
C17orf53	9	17	0
ADAM11	9	17	0
STH	9	17	0
WNT3	9	17	0
MRPL10	9	17	0
PDK2	9	17	0
EME1	9	17	0
LRRC59	9	17	0
ACSF2	9	17	0
NOG	9	17	0
MSI2	9	17	0
GDPD1	9	17	0
VMP1	9	17	0
RNFT1	9	17	0
TBX4	9	17	0
CSH2	9	17	0
CACNG5	9	17	0
CPSF4L	9	17	0
TTYH2	9	17	0
KIF19	9	17	0
CD300LB	9	17	0
CD300C	9	17	0
RAB37	9	17	0
GRIN2C	9	17	0
OTOP3	9	17	0
SMIM6	9	17	0
TRIM65	9	17	0
SRP68	9	17	0
MXRA7	9	17	0
SRSF2	9	17	0
TMC8	9	17	0
AFMID	9	17	0
CCDC40	9	17	0
ARL16	9	17	0
MRPL12	9	17	0
P4HB	9	17	0
ARHGDIA	9	17	0
MYADML2	9	17	0
LRRC45	9	17	0
GPS1	9	17	0
UTS2R	9	17	0
FN3KRP	9	17	0
PTPRM	9	18	0
RAB31	9	18	0
VAPA	9	18	0
CHMP1B	9	18	0
SEH1L	9	18	0
ANKRD30B	9	18	0
ESCO1	9	18	0
ANKRD29	9	18	0
RNF125	9	18	0
ATP5A1	9	18	0
HAUS1	9	18	0
ZBTB7C	9	18	0
MBD2	9	18	0
ONECUT2	9	18	0
ALPK2	9	18	0
SEC11C	9	18	0
RAX	9	18	0
RNF152	9	18	0
ZCCHC2	9	18	0
BCL2	9	18	0
SERPINB5	9	18	0
SERPINB3	9	18	0
CDH7	9	18	0
CD226	9	18	0
C2CD4C	9	19	0
HMHA1	9	19	0
ATP5D	9	19	0
MUM1	9	19	0
REEP6	9	19	0
JSRP1	9	19	0
SIRT6	9	19	0
ANKRD24	9	19	0
SHD	9	19	0
SEMA6B	9	19	0
DPP9	9	19	0
KDM4B	9	19	0
NRTN	9	19	0
PSPN	9	19	0
DENND1C	9	19	0
TRIP10	9	19	0
MBD3L5	9	19	0
PRAM1	9	19	0
ZNF426	9	19	0
OLFM2	9	19	0
EIF3G	9	19	0
ATG4D	9	19	0
TSPAN16	9	19	0
ZNF69	9	19	0
ZNF44	9	19	0
FBXW9	9	19	0
HOOK2	9	19	0
NFIX	9	19	0
CACNA1A	9	19	0
PODNL1	9	19	0
OR10H1	9	19	0
TMEM38A	9	19	0
NWD1	9	19	0
SIN3B	9	19	0
CPAMD8	9	19	0
KCNN1	9	19	0
ARRDC2	9	19	0
PIK3R2	9	19	0
UBA52	9	19	0
CRTC1	9	19	0
CERS1	9	19	0
ZNF14	9	19	0
ZNF43	9	19	0
ZNF257	9	19	0
ZNF492	9	19	0
ZNF91	9	19	0
ZNF254	9	19	0
ZNF302	9	19	0
LSR	9	19	0
DMKN	9	19	0
SBSN	9	19	0
ETV2	9	19	0
LIN37	9	19	0
CLIP3	9	19	0
ZNF793	9	19	0
FAM98C	9	19	0
MED29	9	19	0
SELV	9	19	0
EID2	9	19	0
LGALS14	9	19	0
MIA	9	19	0
CEACAM21	9	19	0
CNFN	9	19	0
PSG8	9	19	0
PSG2	9	19	0
PSG9	9	19	0
PLAUR	9	19	0
SMG9	9	19	0
LYPD5	9	19	0
ZNF283	9	19	0
ZNF221	9	19	0
ZNF223	9	19	0
ZNF285	9	19	0
ZNF180	9	19	0
APOE	9	19	0
APOC4-APOC2	9	19	0
ZNF296	9	19	0
SNRPD2	9	19	0
MYPOP	9	19	0
TPRX1	9	19	0
CABP5	9	19	0
FUT1	9	19	0
RUVBL2	9	19	0
DKKL1	9	19	0
NOSIP	9	19	0
PRR12	9	19	0
SCAF1	9	19	0
MED25	9	19	0
PNKP	9	19	0
IZUMO2	9	19	0
ACPT	9	19	0
KLK8	9	19	0
PPP2R1A	9	19	0
ZNF880	9	19	0
ZNF808	9	19	0
ZNF83	9	19	0
ZNF816	9	19	0
ZNF525	9	19	0
LENG1	9	19	0
RDH13	9	19	0
PPP6R1	9	19	0
TMEM238	9	19	0
SSC5D	9	19	0
ZNF583	9	19	0
ZNF71	9	19	0
ZNF749	9	19	0
ZNF776	9	19	0
ZNF586	9	19	0
ZNF606	9	19	0
ZNF324B	9	19	0
DEFB132	9	20	0
RBCK1	9	20	0
TBC1D20	9	20	0
TCF15	9	20	0
FAM110A	9	20	0
NSFL1C	9	20	0
SIRPB2	9	20	0
TMEM239	9	20	0
FASTKD5	9	20	0
ITPA	9	20	0
LRRN4	9	20	0
LAMP5	9	20	0
PAK7	9	20	0
KIF16B	9	20	0
PCSK2	9	20	0
RRBP1	9	20	0
ZNF133	9	20	0
C20orf78	9	20	0
CST3	9	20	0
CST5	9	20	0
SYNDIG1	9	20	0
VSX1	9	20	0
DEFB123	9	20	0
PDRG1	9	20	0
BPIFB6	9	20	0
RALY	9	20	0
MAP1LC3A	9	20	0
MMP24	9	20	0
SRC	9	20	0
TTI1	9	20	0
ADIG	9	20	0
LPIN3	9	20	0
GTSF1L	9	20	0
SEMG2	9	20	0
SDC4	9	20	0
WFDC6	9	20	0
ZSWIM3	9	20	0
NEURL2	9	20	0
CDH22	9	20	0
RBM38	9	20	0
RAB22A	9	20	0
CDH26	9	20	0
CABLES2	9	20	0
SLCO4A1	9	20	0
TCFL5	9	20	0
BIRC7	9	20	0
COL20A1	9	20	0
KCNQ2	9	20	0
GMEB2	9	20	0
SLC2A4RG	9	20	0
ZNF512B	9	20	0
SOX18	9	20	0
MYT1	9	20	0
TPTE	9	21	0
BTG3	9	21	0
CLDN8	9	21	0
KRTAP19-3	9	21	0
KRTAP6-3	9	21	0
KRTAP6-1	9	21	0
SYNJ1	9	21	0
PAXBP1	9	21	0
IFNAR2	9	21	0
DNAJC28	9	21	0
ATP5O	9	21	0
TTC3	9	21	0
MX2	9	21	0
TFF3	9	21	0
POFUT2	9	21	0
FTCD	9	21	0
S100B	9	21	0
PRODH	9	22	0
HIRA	9	22	0
MRPL40	9	22	0
UFD1L	9	22	0
CDC45	9	22	0
GNB1L	9	22	0
COMT	9	22	0
DGCR8	9	22	0
DGCR6L	9	22	0
PI4KA	9	22	0
CRKL	9	22	0
AIFM3	9	22	0
PPM1F	9	22	0
VPREB1	9	22	0
ZNF70	9	22	0
SPECC1L	9	22	0
GGT1	9	22	0
TFIP11	9	22	0
EMID1	9	22	0
SEC14L2	9	22	0
SEC14L6	9	22	0
TEX33	9	22	0
GGA1	9	22	0
PDXP	9	22	0
LGALS1	9	22	0
H1F0	9	22	0
GCAT	9	22	0
CSNK1E	9	22	0
DDX17	9	22	0
SLC25A17	9	22	0
TOB2	9	22	0
SMDT1	9	22	0
PNPLA3	9	22	0
NUP50	9	22	0
RIBC2	9	22	0
ATXN10	9	22	0
LL22NC03-75H12.2	9	22	0
IL17REL	9	22	0
ARSD	9	X	0
VCX3A	9	X	0
VCX	9	X	0
GPR143	9	X	0
AP1S2	9	X	0
RBBP7	9	X	0
REPS2	9	X	0
PDHA1	9	X	0
CXorf23	9	X	0
RPS6KA3	9	X	0
CNKSR2	9	X	0
MAGEB18	9	X	0
FAM47B	9	X	0
LANCL3	9	X	0
SRPX	9	X	0
MID1IP1	9	X	0
DUSP21	9	X	0
NDUFB11	9	X	0
SSX4B	9	X	0
TBC1D25	9	X	0
WAS	9	X	0
ERAS	9	X	0
TFE3	9	X	0
PRAF2	9	X	0
PLP2	9	X	0
SHROOM4	9	X	0
CXorf67	9	X	0
XAGE1B	9	X	0
SMC1A	9	X	0
PAGE2B	9	X	0
UBQLN2	9	X	0
SPIN3	9	X	0
LAS1L	9	X	0
FOXO4	9	X	0
CXorf65	9	X	0
RGAG4	9	X	0
HDAC8	9	X	0
P2RY10	9	X	0
CYLC1	9	X	0
POF1B	9	X	0
NAP1L3	9	X	0
XKRX	9	X	0
ARL13A	9	X	0
ARMCX1	9	X	0
ARMCX6	9	X	0
ARMCX2	9	X	0
TCEAL2	9	X	0
TCEAL6	9	X	0
GPRASP2	9	X	0
RAB40A	9	X	0
PLP1	9	X	0
H2BFM	9	X	0
TEX13A	9	X	0
CLDN2	9	X	0
MORC4	9	X	0
SEPT6	9	X	0
SOWAHD	9	X	0
NKAP	9	X	0
RHOXF2B	9	X	0
LAMP2	9	X	0
CT47A1	9	X	0
OCRL	9	X	1
BCORL1	9	X	0
RAB33A	9	X	0
GPR119	9	X	0
TFDP3	9	X	0
HPRT1	9	X	0
FAM122B	9	X	0
FAM122C	9	X	0
HTATSF1	9	X	0
ZIC3	9	X	0
CXorf66	9	X	0
SPANXB1	9	X	0
MAGEC3	9	X	0
TMEM185A	9	X	0
CD99L2	9	X	0
GABRE	9	X	0
IDH3G	9	X	0
IRAK1	9	X	0
TAZ	9	X	0
FAM50A	9	X	0
G6PD	9	X	0
F8	9	X	1
CLIC2	9	X	0
F8A1	9	X	0
EIF1AY	9	Y	0
KLHL17	10	1	0
TNFRSF4	10	1	0
FAM132A	10	1	0
SCNN1D	10	1	0
ANKRD65	10	1	0
GNB1	10	1	0
TMEM52	10	1	0
SKI	10	1	0
PRDM16	10	1	0
DFFB	10	1	0
PARK7	10	1	1
H6PD	10	1	0
MTOR	10	1	0
UBIAD1	10	1	0
PTCHD2	10	1	0
MAD2L2	10	1	0
NPPB	10	1	0
MFN2	10	1	0
AADACL3	10	1	0
PRDM2	10	1	0
SLC25A34	10	1	0
SPEN	10	1	0
ARHGEF19	10	1	0
FAM231C	10	1	0
PADI3	10	1	0
PQLC2	10	1	0
RNF186	10	1	0
KIF17	10	1	0
EPHA8	10	1	0
ZNF593	10	1	0
CATSPER4	10	1	0
CD52	10	1	0
ARID1A	10	1	0
AHDC1	10	1	0
STX12	10	1	0
RPA2	10	1	0
ATPIF1	10	1	0
OPRD1	10	1	0
LAPTM5	10	1	0
TINAGL1	10	1	0
HCRTR1	10	1	0
RBBP4	10	1	0
SYNC	10	1	0
HPCA	10	1	0
GJB4	10	1	0
KIAA0319L	10	1	0
RSPO1	10	1	0
SF3A3	10	1	0
FHL3	10	1	0
AKIRIN1	10	1	0
BMP8A	10	1	0
ZFP69B	10	1	0
NFYC	10	1	0
PLK3	10	1	0
EIF2B3	10	1	0
UROD	10	1	1
GPBP1L1	10	1	0
UQCRH	10	1	0
FAAH	10	1	0
TEX38	10	1	0
CDKN2C	10	1	0
BTF3L4	10	1	0
PRPF38A	10	1	0
ZYG11B	10	1	0
ZYG11A	10	1	0
ECHDC2	10	1	0
C1orf123	10	1	0
TCEANC2	10	1	0
SSBP3	10	1	0
TTC4	10	1	0
PARS2	10	1	0
USP24	10	1	0
TCTEX1D1	10	1	0
SERBP1	10	1	0
HHLA3	10	1	0
ZRANB2	10	1	0
FAM73A	10	1	0
NEXN	10	1	0
BCL10	10	1	0
CCBL2	10	1	0
BRDT	10	1	0
CCDC18	10	1	0
DNTTIP2	10	1	0
PTBP2	10	1	0
VAV3	10	1	0
ATXN7L2	10	1	0
GNAT2	10	1	1
KCNA2	10	1	0
ATP5F1	10	1	0
FAM212B	10	1	0
CTTNBP2NL	10	1	0
DCLRE1B	10	1	0
BCAS2	10	1	0
DENND2C	10	1	0
AMPD1	10	1	0
SLC22A15	10	1	0
MAB21L3	10	1	0
ATP1A1	10	1	0
HSD3B1	10	1	0
NBPF20	10	1	0
LIX1L	10	1	0
GPR89A	10	1	0
PRKAB2	10	1	0
CA14	10	1	0
RPRD2	10	1	0
CDC42SE1	10	1	0
SEMA6C	10	1	0
RORC	10	1	0
CRNN	10	1	0
C1orf68	10	1	0
S100A8	10	1	0
NPR1	10	1	0
SLC50A1	10	1	0
RUSC1	10	1	0
ARHGEF2	10	1	0
SLC25A44	10	1	0
PAQR6	10	1	0
SMG5	10	1	0
IQGAP3	10	1	0
CD1B	10	1	0
OR10Z1	10	1	0
CRP	10	1	0
KCNJ9	10	1	0
LY9	10	1	0
CD244	10	1	0
PVRL4	10	1	0
PPOX	10	1	1
HSPA6	10	1	0
ATF6	10	1	0
NUF2	10	1	0
TMCO1	10	1	0
ILDR2	10	1	0
DPT	10	1	0
ATP1B1	10	1	0
C1orf112	10	1	0
METTL13	10	1	0
TNFSF4	10	1	0
SLC9C2	10	1	0
TNN	10	1	0
TNR	10	1	0
ANGPTL1	10	1	0
TDRD5	10	1	0
NPL	10	1	0
SMG7	10	1	0
APOBEC4	10	1	0
EDEM3	10	1	0
NR5A2	10	1	0
PHLDA3	10	1	0
IPO9	10	1	0
SHISA4	10	1	0
CYB5R1	10	1	0
ETNK2	10	1	0
TMCC2	10	1	0
SLC26A9	10	1	0
IKBKE	10	1	0
IL24	10	1	0
PFKFB2	10	1	0
KCNH1	10	1	0
INTS7	10	1	0
TMEM206	10	1	0
ATF3	10	1	0
PTPN14	10	1	0
IARS2	10	1	0
CNIH3	10	1	0
SRP9	10	1	0
EPHX1	10	1	0
RNF187	10	1	0
TRIM67	10	1	0
KIF26B	10	1	0
AHCTF1	10	1	0
OR2T8	10	1	0
OR2M7	10	1	0
OR14C36	10	1	0
OR2T2	10	1	0
ZNF672	10	1	0
TSSC1	10	2	0
COLEC11	10	2	0
CMPK2	10	2	0
RNF144A	10	2	0
LPIN1	10	2	0
VSNL1	10	2	0
NT5C1B	10	2	0
EPT1	10	2	0
DNAJC5G	10	2	0
ALK	10	2	0
SLC30A6	10	2	0
FAM98A	10	2	0
CDC42EP3	10	2	0
ATL2	10	2	0
DHX57	10	2	0
ZFP36L2	10	2	0
CRIPT	10	2	0
LINC01119	10	2	0
CALM2	10	2	0
KCNK12	10	2	0
GTF2A1L	10	2	0
GPR75	10	2	0
PSME4	10	2	0
MTIF2	10	2	0
EFEMP1	10	2	0
FANCL	10	2	0
PUS10	10	2	0
WDPCP	10	2	0
ACTR2	10	2	0
APLF	10	2	0
PROKR1	10	2	0
SFXN5	10	2	0
DUSP11	10	2	0
STAMBP	10	2	0
RTKN	10	2	0
M1AP	10	2	0
MRPL19	10	2	0
REG1A	10	2	0
CTNNA2	10	2	0
CAPG	10	2	0
SH2D6	10	2	0
REEP1	10	2	0
RNF103-CHMP3	10	2	0
CD8B	10	2	0
KANSL3	10	2	0
CNNM3	10	2	0
ANKRD39	10	2	0
TMEM131	10	2	0
CNGA3	10	2	0
TSGA10	10	2	0
LYG2	10	2	0
LYG1	10	2	0
MRPS9	10	2	0
SLC5A7	10	2	0
POLR1B	10	2	0
IL36B	10	2	0
PAX8	10	2	0
BIN1	10	2	0
MYO7B	10	2	0
CFC1B	10	2	0
GPR39	10	2	0
DARS	10	2	0
CXCR4	10	2	0
GTDC1	10	2	0
MMADHC	10	2	0
ARL5A	10	2	0
CACNB4	10	2	0
STAM2	10	2	0
ACVR1C	10	2	0
IFIH1	10	2	0
KCNH7	10	2	0
GRB14	10	2	0
SLC38A11	10	2	0
SCN1A	10	2	1
LRP2	10	2	0
MYO3B	10	2	0
SLC25A12	10	2	0
SP9	10	2	0
PDE1A	10	2	0
FSIP2	10	2	0
CALCRL	10	2	0
WDR75	10	2	0
STAT4	10	2	0
TMEFF2	10	2	0
HECW2	10	2	0
SF3B1	10	2	0
MOB4	10	2	0
FTCDNL1	10	2	0
KCTD18	10	2	0
CASP8	10	2	0
STRADB	10	2	0
MPP4	10	2	0
CARF	10	2	0
EEF1B2	10	2	0
C2orf80	10	2	0
BARD1	10	2	0
CTDSP1	10	2	0
IHH	10	2	0
NHEJ1	10	2	0
ZFAND2B	10	2	0
SPEG	10	2	0
GMPPA	10	2	0
WDFY1	10	2	0
FAM124B	10	2	0
DAW1	10	2	0
PID1	10	2	0
SLC16A14	10	2	0
SP140L	10	2	0
ITM2C	10	2	0
ALPP	10	2	0
ECEL1	10	2	0
TIGD1	10	2	0
EIF4E2	10	2	0
C2orf82	10	2	0
ACKR3	10	2	0
KLHL30	10	2	0
ILKAP	10	2	0
RNPEPL1	10	2	0
BHLHE40	10	3	0
EDEM1	10	3	0
TADA3	10	3	0
TSEN2	10	3	0
MKRN2	10	3	0
RAF1	10	3	0
HDAC11	10	3	0
WNT7A	10	3	0
TMEM43	10	3	0
EAF1	10	3	0
GALNT15	10	3	0
KAT2B	10	3	0
CRTAP	10	3	0
C3orf35	10	3	0
ITGA9	10	3	0
ACAA1	10	3	0
SLC22A13	10	3	0
XYLB	10	3	0
RPL14	10	3	0
VIPR1	10	3	0
SS18L2	10	3	0
KIAA1143	10	3	0
ZDHHC3	10	3	0
TMIE	10	3	0
KLHL18	10	3	0
UQCRC1	10	3	0
ARIH2OS	10	3	0
USP19	10	3	0
CCDC71	10	3	0
USP4	10	3	0
RNF123	10	3	0
TRAIP	10	3	0
CYB561D2	10	3	0
MANF	10	3	0
RAD54L2	10	3	0
IQCF3	10	3	0
IQCF1	10	3	0
PARP3	10	3	0
DUSP7	10	3	0
LINC00696	10	3	0
ALAS1	10	3	0
TLR9	10	3	0
TMEM110-MUSTN1	10	3	0
TMEM110	10	3	0
HESX1	10	3	0
PDHB	10	3	0
ACOX2	10	3	0
SNTN	10	3	0
MITF	10	3	0
GXYLT2	10	3	0
EBLN2	10	3	0
CNTN3	10	3	0
ZNF654	10	3	0
NSUN3	10	3	0
CRYBG3	10	3	0
OR5H14	10	3	0
SENP7	10	3	0
TAGLN3	10	3	0
SLC9C1	10	3	0
BTLA	10	3	0
DRD3	10	3	0
UPK1B	10	3	0
HCLS1	10	3	0
PARP9	10	3	0
SEMA5B	10	3	0
SNX4	10	3	0
ROPN1B	10	3	0
KLF15	10	3	0
C3orf22	10	3	0
C3orf56	10	3	0
RPN1	10	3	0
ISY1-RAB43	10	3	0
EFCAB12	10	3	0
MBD4	10	3	0
PLXND1	10	3	0
COL6A5	10	3	0
PIK3R4	10	3	0
NEK11	10	3	0
PRR23A	10	3	0
PRR23C	10	3	0
COPB2	10	3	0
ATR	10	3	1
PLSCR4	10	3	0
PLSCR1	10	3	0
AGTR1	10	3	0
CPB1	10	3	0
GYG1	10	3	0
TM4SF4	10	3	0
RNF13	10	3	0
TSC22D2	10	3	0
P2RY14	10	3	0
TIPARP	10	3	0
GFM1	10	3	0
SLITRK3	10	3	0
PRKCI	10	3	0
SLC7A14	10	3	0
SLC2A2	10	3	1
FNDC3B	10	3	0
MFN1	10	3	0
B3GNT5	10	3	0
HTR3D	10	3	0
DVL3	10	3	0
ABCF3	10	3	0
VPS8	10	3	0
AHSG	10	3	0
ST6GAL1	10	3	0
RTP1	10	3	0
TMEM207	10	3	0
OPA1	10	3	0
WDR53	10	3	0
IQCG	10	3	0
LMLN	10	3	0
IDUA	10	4	1
FGFRL1	10	4	0
WHSC1	10	4	0
C4orf48	10	4	0
RNF4	10	4	0
SH3BP2	10	4	0
ADD1	10	4	0
HTT	10	4	0
MSANTD1	10	4	0
MAN2B2	10	4	0
MRFAP1L1	10	4	0
FBXL5	10	4	0
CD38	10	4	0
MED28	10	4	0
NCAPG	10	4	0
KCNIP4	10	4	0
CCKAR	10	4	0
TLR10	10	4	0
PHOX2B	10	4	0
ZAR1	10	4	0
OCIAD1	10	4	0
PAICS	10	4	0
ARL9	10	4	0
HOPX	10	4	0
IGFBP7	10	4	0
TMPRSS11A	10	4	0
SMR3B	10	4	0
UTP3	10	4	0
CDKL2	10	4	0
USO1	10	4	0
NAAA	10	4	0
CXCL9	10	4	0
PAQR3	10	4	0
ANTXR2	10	4	0
RASGEF1B	10	4	0
NKX6-1	10	4	0
SPARCL1	10	4	0
PKD2	10	4	0
NAP1L5	10	4	0
FAM13A	10	4	0
BMPR1B	10	4	0
STPG2	10	4	0
RAP1GDS1	10	4	0
TSPAN5	10	4	0
C4orf17	10	4	0
TRMT10A	10	4	0
LAMTOR3	10	4	0
UBE2D3	10	4	0
SLC9B2	10	4	0
ANK2	10	4	0
CAMK2D	10	4	0
PRSS12	10	4	0
FABP2	10	4	0
