gene_name	chr	tss	tse	gene_type	pLI	familyMemberCount	ncRVIS	ncGERP	RVIS_percentile	slr_dnds	GDI	gene_age
PNPLA2	11	818900	825571	protein_coding	0.0008145246	2	-0.585814195	-0.628387931	57.3130455296	0.08897	136.13585	0
UVSSA	4	1341103	1381837	protein_coding	2.56882873241058E-13	0	0.2510806148	-0.691199667	7.8733191791	0.1443	284.45391	0
AVEN	15	34158427	34331303	protein_coding	0.000000306	0	-0.1086055735	-0.085905125	87.5383345129	0.386	951.56366	0
GPR84	12	54756228	54758270	protein_coding	1.55621183705246E-07	14	-0.4138702089	-0.184395611	60.474168436	0.2097	175.47159	0
FSCN3	7	127233688	127241851	protein_coding	2.42262746884715E-10	2	0.437810499	0.75752449	79.5470629866	0.2221	1567.61429	3
RPGRIP1	14	21756135	21819460	protein_coding	1.40636660401022E-18	1	-0.1560016349	0.582802831	93.9136588818	0.4862	2951.663	0
CLK4	5	178029664	178054054	protein_coding	0.2991716864	40	-0.6659354937	0.774161131	50.2241094598	0.07694	37.88937	0
FOXC1	6	1610680	1614129	protein_coding	0.0475577315	1	-0.1650648761	2.218366905	50.0117952347	0.05821	1711.71278	0
CXorf57	X	105855159	105922673	protein_coding	0.3544864437	0	-0.5100745881	0.262166156	26.7338995046	0.2799	326.40338	0
LMBRD2	5	36103413	36152015	protein_coding	0.144832171	0	-0.9332181122	0.780075949	26.7338995046	0.06929	76.76148	0
PROC	2	128175995	128186822	protein_coding	0.022043224	4	0.4046885337	-0.307773618	17.9110639302	0.1514	81.15217	0
DCLK3	3	36753912	36781352	protein_coding	0.3492101326	0	1.5184144549	0.054952671	52.2528898325	0.1338	85.65098	0
FHDC1	4	153864134	153900848	protein_coding	0.0571507311	0	0.0188879683	-0.238769224	90.2099551781	0.3226	6091.11428	0
LRRCC1	8	86019322	86058314	protein_coding	6.33710396881407E-15	0	-0.372155088	0.624036817	97.3342769521	0.3145	1340.281	0
OR12D3	6	29341199	29343068	protein_coding	0.0475577315	249	0.8835487635	-0.487531193	68.1292757726	0.2802	438.87138	0
LRP3	19	33685598	33699773	protein_coding	0.0263612166	2	-0.1086055735	-0.017506499	50.0117952347	0.04029	286.29049	0
F12	5	176829138	176836577	protein_coding	9.9655510862317E-06	7	-0.0799569464	-0.591828635	80.9624911536	0.2607	139.15881	2
KBTBD6	13	41701708	41706936	protein_coding	0.9814651444	33	-1.4256898224	0.203286095	25.5602736494	0.1547	46.52415	6
RHOXF2	X	119206240	119211707	protein_coding	0.5801990507	1	-0.1086055735	-0.884708183	50.0117952347	1.34	37.98883	5
SPANXD	X	140785557	140786896	protein_coding	0.1708295978	5	-0.1636997493	-0.034395303	93.13517339	0.7045	77.43021	10
CARD11	7	2945709	3083579	protein_coding	0.9997730499	2	-0.1086055735	-0.320856242	4.3347487615	0.03937	173.34725	0
RSPH3	6	159398265	159421198	protein_coding	0.0191043334	0	-0.228791289	-0.564311436	92.6279782968	0.5948	5925.68431	0
TBC1D8B	X	106045918	106093063	protein_coding	6.98437139556481E-06	3	-1.1698437244	1.089463565	6.3163481953	0.196	72.04097	0
SPATA5L1	15	45694518	45713616	protein_coding	1.16481668232327E-09	3	0.3651282801	-1.007406137	37.5442321302	0.331	4604.10601	0
KIF14	1	200520624	200587966	protein_coding	0.0003241292	0	0.945439748	-0.654053957	51.415428167	0.2986	315.29337	0
MAPRE3	2	27237621	27250087	protein_coding	0.7573107961	2	-0.7673192808	2.406775155	33.9702760085	0.01188	0.75283	0
ZBTB42	14	105267517	105271048	protein_coding	0.0475577315	0	-0.7640360389	-0.748511893	86.889596603	0.103	146.30778	0
GALNT14	2	31133330	31352506	protein_coding	4.55406780540153E-08	11	-0.3987216722	0.293455331	37.6621844775	0.1099	2206.0062	0
OTUD7B	1	149912228	149982686	protein_coding	0.0497720292	1	-0.8349434916	1.247195167	7.1066289219	0.1157	77.98101	0
IGSF23	19	45116939	45140081	protein_coding	0.0475577315	0	0.5737248118	-0.468013053	50.0117952347	0.1443	198.58178	0
PRSS46	3	46761072	46777921	protein_coding	0.0475577315	1	0.4080808506	0.070547084	50.0117952347	0.1443	1557.00367	0
CLDN23	8	8559665	8561617	protein_coding	0.000020655	0	1.9390206648	-0.402540749	50.0117952347	0.1789	2834.13754	0
KCNB1	20	47988504	48099181	protein_coding	0.9728673325	1	-3.116670166	0.670508787	50.342061807	0.03472	123.58507	0
LINC00346	13	111516333	111522655	protein_coding	0.0475577315	1	-0.1086055735	-0.017506499	50.0117952347	0.1443	328.50602	0
PROCA1	17	27030214	27038109	protein_coding	0.0038172255	0	-0.63344104	0.191934132	41.9084689785	0.3076	80.87009	0
NUP214	9	134000947	134110057	protein_coding	0.9984993563	1	-1.0899902112	-1.141050459	1.4744043406	0.2757	352.78408	0
C12orf71	12	27233989	27235455	protein_coding	0.3370614766	0	-0.20107175	-0.117768448	84.4420853975	0.5563	786.23737	9
MKX	10	27961802	28034778	protein_coding	0.9667391325	0	-0.7039365323	1.898335179	84.4420853975	0.07711	292.97977	0
FBN1	15	48700502	48937985	protein_coding	1	2	0.213405732	2.187327852	0.6428402925	0.03767	915.46367	0
ATOH7	10	69990351	69991870	protein_coding	0.2098650005	0	0.1582001652	0.762578665	62.7388535032	0.05055	32.94095	1
NPTX2	7	98246596	98259181	protein_coding	0.0786879863	2	-0.0420256391	0.044230984	50.0117952347	0.03839	84.41527	0
CCDC51	3	48473579	48481529	protein_coding	7.40289367439138E-07	0	0.0859331369	-0.049406	63.3581033263	0.2438	164.1155	0
CDCA8	1	38158072	38175391	protein_coding	0.0475577315	0	1.130982707	-0.166755785	39.9504600142	0.2092	30.19698	2
RAB33B	4	140374960	140397069	protein_coding	0.8850183087	69	-0.7164132509	0.23908099	60.0908233074	0.06026	20.92026	0
TOB1	17	48939586	48943715	protein_coding	0.7790413004	1	-0.1086055735	3.283099568	34.3182354329	0.09318	36.86645	0
ENO4	10	118609022	118642112	protein_coding	0.0475577315	0	-0.1086055735	-0.017506499	50.0117952347	0.4104	139.77329	0
TSPY8	Y	9195451	9198202	protein_coding	0.0475577315	7	-0.1086055735	-0.017506499	50.0117952347	0.1975	198.58178	0
ADAMTS6	5	64444562	64777704	protein_coding	0.999967275	13	-1.5064618202	2.334989951	18.9018636471	0.07674	218.20018	0
KRT19	17	39679868	39684641	protein_coding	0.0026996735	41	-0.19155064	-0.501797921	42.1620665251	0.1254	78.67902	0
CORT	1	10509775	10512060	protein_coding	0.0475577315	0	-0.3428624599	-0.311565771	42.875678226	0.2095	2.07555	0
PCDHB3	5	140479825	140483407	protein_coding	0.0475577315	60	0.8391123934	-0.75078716	87.6916725643	0.2242	1630.0502	0
PCDHB5	5	140514787	140517709	protein_coding	5.14204815027068E-07	63	0.0851625684	-0.706230682	70.7478178816	0.2232	486.05983	0
PCDHB8	5	140557370	140560081	protein_coding	2.64054545583037E-07	63	0.2411423676	-0.346086443	98.9620193442	0.2826	8920.76586	0
PCP4	21	41239346	41301322	protein_coding	0.068309786	0	0.13465529	0.183653361	59.4302901628	0.03822	198.58178	0
EIF2AK1	7	6061877	6098860	protein_coding	0.00156583	0	0.7767294773	-0.926667058	74.6284501062	0.2937	1369.09001	0
ZNF770	15	35270541	35280497	protein_coding	0.9442723013	0	0.2118102793	0.534215183	24.5340882284	0.3506	53.00521	1
C19orf57	19	13993167	14016909	protein_coding	4.33147960458216E-05	0	-0.1086055735	-0.369698063	97.7707006369	0.7328	3198.91219	5
DRC1	2	26624779	26679579	protein_coding	9.29789058092424E-09	1	0.3532255251	-1.009317014	89.3076197216	0.1443	4608.92048	0
NLGN2	17	7311501	7323183	protein_coding	0.9890975992	12	-0.0954659649	1.092925219	7.9440905874	0.01324	110.83072	0
ITCH	20	32951040	33099198	protein_coding	0.9999673721	2	-0.3362699581	2.18860626	7.0476527483	0.09559	40.17092	0
WDR44	X	117480035	117583923	protein_coding	0.9996457536	0	-0.1086055735	2.936516545	41.9084689785	0.1371	71.35705	0
SOX9	17	70117160	70122560	protein_coding	0.9773177989	2	-0.4732974978	2.0972447	14.4019815994	0.01324	22.37992	0
MCCC2	5	70883114	70954530	protein_coding	9.68885680224939E-08	1	-0.0564681872	-0.417783017	37.4321774003	0.2496	68.762	0
ZFP28	19	57050316	57064504	protein_coding	0.000001208	142	0.0699772758	-0.478495844	57.5194621373	0.2709	5838.51751	4
RANBP17	5	170288885	170727019	protein_coding	5.31776815022306E-34	1	0.2508605024	0.758378157	62.2257607926	0.217	494.71509	2
DKFZP434A062	9	139216997	139221779	protein_coding	0.0475577315	1	-0.1086055735	-0.017506499	50.0117952347	0.1443	310.75541	0
WIZ	19	15532317	15560762	protein_coding	0.9981649655	0	-1.700413509	0.554042485	12.4557678698	0.07362	321.62309	0
RBM25	14	73525220	73588076	protein_coding	0.9999998497	0	-0.6216668882	1.85998991	12.2375560274	0.01045	19.8014	0
ELFN2	22	37763999	37823505	protein_coding	0.8110408051	0	-0.6493323231	-0.215872792	2.081858929	0.01681	137.02578	0
CHTF18	16	838621	848074	protein_coding	0.0475577315	0	-0.1086055735	-1.070339801	91.7315404577	0.1142	3313.24164	0
TMSB15A	X	101768609	101771699	protein_coding	0.4777553004	2	-0.1086055735	-0.096632413	62.3849964614	0.02448	0.55154	5
NAGK	2	71295407	71305998	protein_coding	3.67010107874137E-08	0	-0.4195559486	-0.997426933	22.3578674216	0.1122	67.15995	0
PHACTR1	6	12717036	13288075	protein_coding	0.6494231011	0	-0.1086055735	-0.017506499	50.0117952347	0.1443	15.56557	0
COQ10B	2	198318230	198339851	protein_coding	0.1112267553	1	-0.9891558491	0.61276948	54.9481009672	0.1694	6.81651	0
PLA2G12A	4	110631144	110651242	protein_coding	0.050243349	1	-1.0847218207	-0.050841862	67.9169615475	0.1431	71.68404	0
C8orf46	8	67405490	67430759	protein_coding	0.595326476	0	-1.3499156628	0.928684359	38.2814343005	0.1748	57.11604	2
LIMK1	7	73507485	73536855	protein_coding	0.9966395582	1	-0.7812181829	0.54116984	11.8836989856	0.01868	175.30019	0
BIVM-ERCC5	13	103459495	103528351	protein_coding	0.0475577315	1	-0.1086055735	-0.017506499	50.0117952347	0.1443	198.58178	0
MTTP	4	100485234	100545154	protein_coding	0.0275795462	0	0.7597714018	-0.035533234	94.9929228592	0.1851	5043.47891	0
USP17L28	4	9350618	9352211	protein_coding	0.0475577315	20	-0.2193150598	-0.017506499	50.0117952347	0.1443	198.58178	0
USP17L27	4	9326890	9328483	protein_coding	0.0475577315	20	-0.2193150598	-0.017506499	50.0117952347	0.1443	198.58178	0
USP17L5	4	9326890	9328483	protein_coding	0.0475577315	20	-0.2193150598	-0.015801724	50.0117952347	0.3196	198.58178	0
USP17L26	4	9326890	9328483	protein_coding	0.0475577315	20	-0.1086055735	-0.020970339	50.0117952347	0.1443	198.58178	0
DCAF12	9	34086380	34126771	protein_coding	0.002148721	2	-0.6456328725	1.483392199	27.6893135173	0.05128	2089.48508	0
ABHD14A	3	52009041	52015216	protein_coding	0.0012711137	1	-0.256442984	-0.294958049	87.0606275065	0.2136	569.75218	0
TECPR1	7	97844754	97881563	protein_coding	2.33683792370076E-06	0	-0.0023938513	-0.846784301	1.2974758198	0.06323	1477.95454	0
RBM15B	3	51428698	51435336	protein_coding	0.0475577315	1	-1.404411807	-0.115141466	5.9447983015	0.02481	37.12899	0
CNTN3	3	74311719	74570291	protein_coding	0.0046345237	18	-0.5471849904	1.145732338	72.8001887238	0.08963	1496.00916	1
MYOZ1	10	75391369	75401515	protein_coding	0.0034441972	2	-0.5677327832	1.85576875	17.0323189431	0.2382	38.94344	0
RRAGD	6	90074334	90121995	protein_coding	0.7711575058	2	2.3133677615	0.826083702	49.7581976881	0.03617	34.1959	0
ABRACL	6	139349818	139364439	protein_coding	0.6566224171	0	-0.2302644182	0.848553846	56.2514744043	0.1443	5.13654	0
FN3K	17	80693451	80709073	protein_coding	9.6726547793742E-06	1	-0.1086055735	-0.017506499	50.0117952347	0.0764	1203.46839	1
FAT3	11	92085261	92629635	protein_coding	0.9999995884	3	-0.1086055735	-0.017506499	50.0117952347	0.07599	2077.88707	0
H3F3C	12	31944118	31945175	protein_coding	0.2804643138	14	0.5910301989	0.480097128	89.0245340882	0.1562	866.25712	0
HS3ST6	16	1961464	1968324	protein_coding	0.0027189677	4	-0.1086055735	-0.017506499	50.0117952347	0.02271	7934.87321	0
ITIH6	X	54775331	54824673	protein_coding	2.33783955502081E-09	0	-0.5583683107	0.586056572	98.7438075018	0.1443	765.43774	0
FAM120AOS	9	96208781	96215874	protein_coding	0.4776994478	0	0.0074314416	-0.322562106	90.2335456476	0.5118	948.12851	0
GOLT1A	1	204167287	204183220	protein_coding	0.0325609936	1	-0.257874254	-0.552224362	30.0660533145	0.1792	18.54855	0
RCSD1	1	167599473	167675486	protein_coding	0.0775854809	0	0.775019075	-0.222721219	54.033970276	0.3726	64.91396	1
BRDT	1	92417708	92479985	protein_coding	4.93757091653447E-06	1	0.0867596495	-0.356783428	87.2552488795	0.3268	2880.26845	0
BPI	20	36932551	36965905	protein_coding	1.8692812304371E-07	5	0.3860095812	-0.751819848	98.7673979712	0.4317	3462.38062	5
CPA1	7	130020211	130027949	protein_coding	6.17613795908201E-06	8	-0.1423221538	0.082439746	64.7381457891	0.1317	55.055	0
POLR3D	8	22102618	22108680	protein_coding	1.7269438092303E-09	0	-0.1243622997	-0.015240739	27.6893135173	0.07868	104.84774	0
RLN1	9	5334931	5339873	protein_coding	0.0032357734	1	0.0567751377	-0.577730183	46.7386175985	1.076	12.15146	10
DDX52	17	35969789	36003493	protein_coding	3.05812844749556E-10	7	1.3288050249	0.066297772	57.4781788158	0.208	187.23376	0
CTAGE1	18	19993563	19997878	protein_coding	0.000009053	4	-0.2509596094	-0.136974168	34.9492804907	0.5032	456.0088	6
C4orf45	4	159814683	159956333	protein_coding	8.68951891068065E-05	0	-0.5143702815	-0.926184722	95.5001179523	0.3732	694.25547	3
FAM47B	X	34960912	34963034	protein_coding	0.0006988366	1	0.1746251881	-0.207128837	97.1986317528	1.05	109.32312	8
C3orf30	3	118864996	118870302	protein_coding	5.24894103278645E-05	0	0.6725152396	-0.919913764	99.3394668554	1.144	2760.18176	5
SCFD2	4	53739150	54232242	protein_coding	0.000031541	0	0.0321403237	-0.768974225	50.5071950932	0.1797	2760.73412	0
SCGB1D4	11	62063753	62066536	protein_coding	0.0166654802	2	-0.0741113599	-0.64771757	54.6296296296	1.363	16.66822	0
TCF24	8	67858735	67874825	protein_coding	0.0475577315	1	-1.0787514866	0.235045967	50.0117952347	0.1443	193.60685	0
TBC1D10A	22	30687978	30722955	protein_coding	0.9577723061	1	-0.1086055735	1.345753193	26.8518518519	0.07752	484.03886	0
TMEM221	19	17546317	17559376	protein_coding	0.0475577315	0	0.2192404578	-0.225905354	50.0117952347	0.2784	85.38367	0
C3orf62	3	49306029	49314508	protein_coding	0.0057985508	0	-1.9503137853	-0.323271492	89.0245340882	0.4282	512.80781	2
HOXB3	17	46626231	46651810	protein_coding	0.8744481373	2	-1.0206974288	1.673215804	37.3201226704	0.04766	58.11765	0
HOXB2	17	46620018	46622393	protein_coding	0.0089197476	1	0.9740794518	1.029562586	46.9155461194	0.271	148.37143	0
HOXB1	17	46606806	46608272	protein_coding	0.3514496272	1	-0.7955817342	1.537277946	67.0323189431	0.1481	1079.64503	0
HPCA	1	33352097	33360247	protein_coding	0.4036617295	14	-0.4523360879	0.606011517	46.2019344185	0	3.85861	0
HOXA4	7	27168125	27170399	protein_coding	0.0076023465	0	0.361771686	2.011729573	50.0117952347	0.1408	1446.47473	0
NDUFA6	22	42481529	42486888	protein_coding	0.0182735309	0	-0.5321490775	-0.351936047	78.284972871	0.36	2105.13885	0
NDN	15	23930553	23932450	protein_coding	0.4374081785	13	-0.3316012524	0.262051244	68.1292757726	0.09549	66.28525	5
CABP5	19	48532639	48547311	protein_coding	0.0031713727	16	1.4485804769	-0.705631936	93.13517339	0.04369	1299.91454	0
C7orf69	7	47834888	47859444	protein_coding	0.0475349361	0	0.1566478786	-0.390183021	65.044821892	1.079	1.60631	0
IER5	1	181057637	181059979	protein_coding	0.6517800235	0	-1.2660946161	1.034408864	50.0117952347	0.2916	2285.7254	0
IL1RN	2	113885137	113891593	protein_coding	0.2922593474	3	1.1852425447	-0.705130881	14.9681528662	0.297	19.76062	3
MAMSTR	19	49216254	49220214	protein_coding	0.0009603533	0	-0.0520318007	-0.102293106	37.1137060628	0.35	125.24327	0
ITGB1BP2	X	70521597	70525221	protein_coding	0.0002403172	1	-0.293760112	2.397998592	53.1906109932	0.2516	49.87337	4
PPFIA4	1	202995648	203047864	protein_coding	0.003998454	2	0.79894794	-0.369001862	24.46331682	0.06208	1473.79951	0
GRIK1-AS2	21	30968359	31003067	protein_coding	0.4006635756	0	-0.1086055735	-0.017506499	50.0117952347	0.1443	10.98282	0
PRMT6	1	107599266	107601916	protein_coding	0.0187169253	3	-0.6323336338	0.258163169	26.5333805143	0.01522	1147.42125	0
TMEM110-MUSTN1	3	52867130	52931597	protein_coding	0.5775606842	1	-0.1086055735	0.342810857	75.2948808681	0.05423	45.86653	0
NIPAL2	8	99204386	99306621	protein_coding	2.17074295670058E-05	4	-0.102545013	0.200856491	67.0323189431	0.3843	55.49379	0
FBXL18	7	5515427	5553399	protein_coding	1.28922971009652E-05	0	0.1709024316	-0.818743564	12.4852559566	0.01484	510.82237	0
SLC8B1	12	113736570	113772925	protein_coding	1.54597149101404E-10	1	-0.1772409163	-1.118946796	8.539749941	0.1443	601.75368	0
CCDC170	6	151815174	151942328	protein_coding	2.28438571572749E-19	0	1.3806774671	-0.432328545	94.4503420618	0.1443	3619.70136	0
NRSN2	20	327369	335512	protein_coding	0.0017062879	1	0.1062437161	-0.460833323	65.7584335928	0.1823	1003.69741	2
TMEM62	15	43425721	43477341	protein_coding	1.13319707603706E-06	0	-0.788996062	0.046290028	12.2375560274	0.3457	48.42153	0
VCPIP1	8	67542487	67579452	protein_coding	0.9997403254	0	-2.1705488157	2.100244139	11.2762443973	0.08905	144.47648	0
UBTD1	10	99258638	99330967	protein_coding	0.7585203048	1	-0.1086055735	1.962805263	27.4180231187	0.01234	17.73589	0
NAA25	12	112464492	112546635	protein_coding	0.9999620184	0	-1.1562617458	1.66674509	45.3585751356	0.1064	2728.20466	0
NMT1	17	43138666	43186382	protein_coding	0.9971086003	1	0.0324476828	0.632098733	19.3087992451	0.05777	14.72014	0
COX8C	14	93813536	93814700	protein_coding	0.1420105403	0	0.3616034104	-0.947748788	56.2514744043	1.007	70.88445	5
COPE	19	19010322	19030199	protein_coding	0.5418110502	0	-0.4270252886	-0.956372083	58.9584807738	0.02373	2254.64754	0
TMSB10	2	85132762	85133799	protein_coding	0.4674156995	2	-0.1086055735	1.248931791	63.8122198632	0.4095	198.58178	3
PDLIM1	10	96997324	97050905	protein_coding	0.000008078	2	-0.1086055735	-0.43144976	31.6878980892	0.1538	34.82053	0
CLDN1	3	190023489	190040235	protein_coding	0.2169476805	18	3.0682618666	0.218972305	44.892663364	0.08528	796.30708	0
CKMT1B	15	43885251	43891604	protein_coding	0.0597785498	4	-0.4238308787	0.874965969	50.0117952347	0.06117	101.35902	2
ZNF8	19	58790317	58807254	protein_coding	0.0475577315	196	-0.2836540055	-0.622168681	18.9018636471	0.3095	36.10676	2
CXCR4	2	136871918	136873813	protein_coding	0.7810938222	116	-0.2846172049	1.392244846	32.6197216325	0.05595	7.8354	0
PAWR	12	79985744	80084790	protein_coding	0.3813825858	0	-2.5677174538	0.301091117	50.0117952347	0.3007	2501.12098	0
PAPPA	9	118916070	119164600	protein_coding	0.9761086353	1	0.1174296969	1.946828584	4.1578202406	0.1217	415.66933	0
HOXC12	12	54348713	54350350	protein_coding	1.54898901548412E-09	2	0.6484789366	0.626286425	50.0117952347	0.06488	147.24409	5
MORN3	12	122089292	122107560	protein_coding	8.10519478953002E-05	0	1.0896696624	-0.12623668	45.1285680585	0.1649	49.06116	0
SLC41A1	1	205758220	205782324	protein_coding	0.8863366469	2	-0.9146404244	1.130412826	8.7520641661	0.02594	30.24424	0
KRTCAP3	2	27665232	27667164	protein_coding	0.0371449024	1	-0.1086055735	1.090026508	64.3194149564	0.3912	58.73938	0
KRTCAP2	1	155141883	155145804	protein_coding	0.0254738838	0	-0.2902438232	0.124559871	41.2479358339	0.1445	10.76059	4
SERPINA12	14	94953610	94970559	protein_coding	4.8647005789464E-06	34	0.5452646658	-0.582329266	94.9221514508	0.5011	125.40993	0
GSC	14	95234559	95236499	protein_coding	0.0637279293	0	-0.1086055735	-0.017506499	50.0117952347	0.02126	144.95997	0
TPPP2	14	21498344	21500332	protein_coding	0.0150284003	2	0.5703623977	0.36210832	81.994574192	0.2322	1640.17896	2
PLA2G4F	15	42433331	42448839	protein_coding	1.36752616426144E-08	5	-0.1316996488	-0.50602724	94.1023826374	0.2205	1110.4377	0
APOM	6	31623670	31625987	protein_coding	0.0068872471	6	-0.5337370576	0.805411622	62.7388535032	0.5151	41.6362	0
HSPE1-MOB4	2	198364720	198418423	protein_coding	0.8563038423	1	-0.1086055735	-0.017506499	50.0117952347	0.1443	1.21425	0
HABP4	9	99212436	99253618	protein_coding	0.0033400055	1	-0.4890709967	-0.155383552	19.3087992451	0.2031	16.2504	1
AQP7	9	33384947	33402517	protein_coding	1.13118425791003E-08	7	-0.124645527	0.271535729	61.9072894551	0.4432	500.92929	0
CXCL10	4	76942268	76944689	protein_coding	0.7130156313	0	0.2283116847	0.488439857	71.8093890068	0.4149	19.14765	4
NINJ1	9	95883770	95896570	protein_coding	0.0564139708	1	0.7275305536	-0.64092559	74.1802311866	0.03474	34.66435	0
DRG1	22	31795538	31830172	protein_coding	0.9334792384	1	-0.0890861967	0.060980743	39.6791696155	0	4.83001	0
